"pathway","pval","padj","log2err","ES","NES","size","query_gene","rank_by_NES","self_enrichment_rank"
"SPI1",0.57815631262525,0.831268191268191,0.0391155247681459,-0.202610664653249,-0.976919188504408,943,"NFYB",65,16
"SPI1",0.42366026289181,0.79001404949746,0.05378728077603,-0.212960461390466,-1.018655882643,776,"NFYB",54,16
"SRF",0.0959872018924403,0.596026490066225,0.287805130535564,0.211757271697079,1.13475857112898,217,"NFYB",22,16
"STAT3",0.454545454545455,0.794367666232073,0.150169802128406,0.207018932835429,0.992839189954125,101,"NFYB",61,16
"STAT3",0.403292181069959,0.79001404949746,0.0568864160475701,-0.219926670109779,-1.0316551528208,477,"NFYB",47,16
"STAT5A",0.00161580640171167,0.0412030632436475,0.45505986738723,-0.364545569067475,-1.57581712179651,157,"NFYB",3,16
"SUZ12",0.429906542056075,0.79001404949746,0.208955027549354,0.183478126690659,0.997985726917251,228,"NFYB",58,16
"TAF1",0.365634365634366,0.79001404949746,0.0601186142531851,-0.208384100490103,-1.02158151603643,2615,"NFYB",52,16
"TAF7",0.733887733887734,0.891149391149391,0.0294936424723046,-0.196782589375731,-0.917464648301754,441,"NFYB",80,16
"TCF3",0.588842975206612,0.831268191268191,0.0396787203613389,-0.206613550561984,-0.968413014213168,470,"NFYB",72,16
"TCF3",0.948118006103764,0.9824016563147,0.0124136372369971,-0.172170204672146,-0.818137623428222,624,"NFYB",93,16
"TCF7L2",0.0537974683544304,0.498849252013809,0.197822021315103,-0.262090301369408,-1.21657559832304,386,"NFYB",9,16
"TP53",0.585882352941177,0.831268191268191,0.0458620343117985,-0.221320119495885,-0.944053335809425,140,"NFYB",78,16
"TP63",0.973360655737705,0.9824016563147,0.0105706949179311,-0.165819514792679,-0.781758650633177,521,"NFYB",97,16
"TRIM28",0.0227986319140501,0.292230359744362,0.352487857583619,0.276801086701126,1.356134542175,107,"NFYB",6,16
"TRIM28",0.184713375796178,0.679303278688525,0.11101149245045,-0.297907441237233,-1.17554867296797,85,"NFYB",14,16
"UBTF",0.921,0.9824016563147,0.0134461833974729,-0.181830930993542,-0.881337772990616,1222,"NFYB",84,16
"USF1",0.271,0.706872852233677,0.0749278818393739,-0.219885525384815,-1.06112299103221,993,"NFYB",40,16
"USF2",0.880566801619433,0.976280584404154,0.0177038118052295,-0.18380654006537,-0.879030421594898,765,"NFYB",86,16
"VDR",0.689750692520776,0.870084212247568,0.0458620343117985,-0.243949836783544,-0.860581215739688,43,"NFYB",89,16
"YY1",0.00464763028332698,0.0948116577798705,0.407017918923954,-0.240855420422973,-1.17860205783633,2111,"NFYB",12,16
"YY1",0.429203539823009,0.79001404949746,0.0573667426768556,-0.228217864892502,-1.02714145953406,262,"NFYB",48,16
"ZBTB33",0.441478439425051,0.79001404949746,0.0525898950623616,-0.216445599207311,-1.01906026488938,518,"NFYB",53,16
"ZBTB7A",0.233,0.679303278688525,0.0828962134571565,-0.218190486992228,-1.06056946561779,1414,"NFYB",41,16
"ZC3H11A",0.238578680203046,0.679303278688525,0.0949751525905595,-0.293818923602148,-1.14731652772503,77,"NFYB",17,16
"ZEB1",0.822834645669291,0.953740157480315,0.0888945288620449,0.19004533633566,0.822652647482413,55,"NFYB",92,16
"ZKSCAN1",0.184331797235023,0.679303278688525,0.224966093540314,0.240119071999639,1.14403281219688,85,"NFYB",20,16
"ZMIZ1",0.407707910750507,0.79001404949746,0.0557104226766671,-0.214537878226835,-1.02483954637457,700,"NFYB",50,16
"ZNF384",0.106230847803882,0.601974804221995,0.134273452883202,-0.241097394545931,-1.14481859452311,588,"NFYB",18,16
"AR",0.19492385786802,0.692871485943775,0.0937465422491719,-0.247532059889297,-1.1153131547454,431,"NR2C2",23,1
"ATF2",0.0609390609390609,0.523060273060273,0.179782316298324,-0.235625192584643,-1.10570476088015,2025,"NR2C2",26,1
"ATF3",0.898809523809524,0.974498746867168,0.0260437699289678,-0.193427629336751,-0.753331309650014,85,"NR2C2",99,1
"BCL3",0.889877641824249,0.974498746867168,0.0228693972350018,-0.189138190251992,-0.79112383034065,160,"NR2C2",94,1
"BCLAF1",0.409456740442656,0.826942044423403,0.0551351763385257,-0.223718401333351,-1.02524256743494,605,"NR2C2",50,1
"BHLHE40",0.279144385026738,0.762549656915854,0.0768736734126542,-0.24788607698058,-1.08385310606996,268,"NR2C2",31,1
"BRCA1",0.027972027972028,0.36013986013986,0.271288554688953,-0.238478981146297,-1.1197781116607,2347,"NR2C2",22,1
"CBX3",0.753494282083863,0.974498746867168,0.0378487722705029,-0.229464702244795,-0.825106409188684,53,"NR2C2",90,1
"CEBPB",0.61264367816092,0.951430274135876,0.0427591434738678,-0.227881563763399,-0.92156465986299,113,"NR2C2",74,1
"CEBPD",0.103803102485828,0.545354645354645,0.287805130535564,0.185868981302851,1.12060744643317,541,"NR2C2",21,1
"CHD1",0.0726538849646821,0.531635031635032,0.16440575583821,-0.261044060164094,-1.18905121502625,526,"NR2C2",11,1
"CREB1",0.84015984015984,0.974498746867168,0.0199001825208318,-0.197658332690884,-0.925331642448969,1625,"NR2C2",72,1
"CREB1",0.771228771228771,0.974498746867168,0.0248493879589072,-0.200423242184192,-0.933577560941516,1124,"NR2C2",71,1
"CTCF",0.278278278278278,0.762549656915854,0.0736212741014394,-0.227970573897325,-1.05829053250941,939,"NR2C2",41,1
"E2F1",0.977889447236181,1,0.00773927265828568,-0.171294368733715,-0.78746346945081,673,"NR2C2",96,1
"E2F4",0.768844221105528,0.974498746867168,0.0253415500976615,-0.199499497939683,-0.916205758892446,613,"NR2C2",77,1
"E2F6",0.652347652347652,0.954094447512336,0.0333092817548776,-0.207039116856537,-0.971782450981562,2119,"NR2C2",63,1
"EGR1",0.991218441273326,1,0.0150298748621405,-0.156721917777855,-0.663142860282507,181,"NR2C2",103,1
"EGR1",0.377708978328173,0.826942044423403,0.0601186142531851,-0.232005132030106,-1.03679667420362,368,"NR2C2",47,1
"ELF1",0.0178734195963761,0.322619604454685,0.352487857583619,-0.245558514687026,-1.15086185045311,1798,"NR2C2",16,1
"ERG",0.476023391812866,0.909496346181401,0.0551351763385257,-0.248212078182648,-0.994884795558054,108,"NR2C2",56,1
"ESR1",0.514612452350699,0.91115245550602,0.0553642837725362,-0.261016796157861,-0.960287034539482,61,"NR2C2",65,1
"ETS1",0.277777777777778,0.762549656915854,0.241339976815091,0.204180696604695,1.07080591715542,130,"NR2C2",35,1
"EZH2",0.628128724672229,0.951430274135876,0.0432768714901103,-0.233528988152482,-0.907285912267081,83,"NR2C2",78,1
"EZH2",0.896946564885496,0.974498746867168,0.0824344091527096,0.190211725604271,0.743891487482895,34,"NR2C2",101,1
"FLI1",0.489878542510121,0.909496346181401,0.0471642455670861,-0.219331460852215,-0.997895013916874,516,"NR2C2",55,1
"FOS",0.123857868020305,0.579880018458699,0.122679189568808,-0.258369152004235,-1.16434850397334,437,"NR2C2",14,1
"FOSL2",0.518072289156627,0.91115245550602,0.149207542435322,0.207234043423922,0.979242909548816,82,"NR2C2",59,1
"FOXA1",0.873708381171068,0.974498746867168,0.0256225253207008,-0.193797117621376,-0.786322684802952,119,"NR2C2",97,1
"FOXA2",0.889135254988914,0.974498746867168,0.0227269260340067,-0.188985001791441,-0.79001150107484,154,"NR2C2",95,1
"FOXM1",0.530120481927711,0.91115245550602,0.147331213699377,0.204972105590993,0.968554575971284,82,"NR2C2",64,1
"FOXP2",0.404352806414662,0.826942044423403,0.0618406035753285,-0.25311901208022,-1.03084750654596,123,"NR2C2",48,1
"GABPA",0.00357031762893869,0.180949751660476,0.431707695803346,-0.25769981361237,-1.20539612681066,1553,"NR2C2",10,1
"GATA1",0.715157680569685,0.974498746867168,0.0297064584935533,-0.203836284658206,-0.919147918816374,453,"NR2C2",76,1
"GATA2",0.983772819472617,1,0.00815591848796014,-0.166288194891669,-0.75021294773326,448,"NR2C2",100,1
"HDAC2",0.189931350114416,0.692871485943775,0.102449405629826,-0.289437428616147,-1.17606140303942,116,"NR2C2",12,1
"HNF4A",0.494483450351053,0.909496346181401,0.0463227785794633,-0.217230767679645,-0.998000977523194,622,"NR2C2",54,1
"IRF1",0.484083424807903,0.909496346181401,0.0514264916187015,-0.237512974371261,-1.00499684672069,181,"NR2C2",53,1
"IRF3",0.318413021363174,0.788744699987151,0.0676760401641789,-0.235389520620286,-1.06142921684483,453,"NR2C2",40,1
"IRF8",0.397435897435897,0.826942044423403,0.142901149386948,0.243487534307,1.03000794175432,48,"NR2C2",49,1
"KAT2A",0.892857142857143,0.974498746867168,0.0992333343771191,0.184529093289305,0.824772682982033,67,"NR2C2",91,1
"KLF4",0.574446680080483,0.939174730925234,0.0395979123961192,-0.213495662563637,-0.978324333599508,596,"NR2C2",60,1
"MAX",0.135864135864136,0.608435043217652,0.115240003147781,-0.2321365364526,-1.08687894196672,1649,"NR2C2",30,1
"MYC",0.00606048326339786,0.180949751660476,0.407017918923954,-0.260268343706602,-1.21345906894577,1219,"NR2C2",9,1
"MYC",0.039553752535497,0.407403651115619,0.227987202850442,-0.272089275385277,-1.23222219311611,477,"NR2C2",8,1
"MYOD1",0.116219667943806,0.570029799914857,0.144630528034484,-0.363289748462702,-1.30106179446219,52,"NR2C2",4,1
"NANOG",0.0187933750167778,0.322619604454685,0.352487857583619,-0.298466935742257,-1.31458469764959,292,"NR2C2",3,1
"NELFE",0.0889132821075741,0.531635031635032,0.154190966581424,-0.292914834732046,-1.23942065077788,181,"NR2C2",7,1
"NFE2L2",0.375381485249237,0.826942044423403,0.0597317976364411,-0.230159463711842,-1.03783606230318,452,"NR2C2",46,1
"NFIC",0.329281767955801,0.788744699987151,0.070113215764256,-0.252210632757122,-1.06791733387832,190,"NR2C2",37,1
"NFYA",0.0559440559440559,0.523060273060273,0.188204146308491,-0.240337768624839,-1.12401084612685,1538,"NR2C2",19,1
"NFYB",0.105894105894106,0.545354645354645,0.132846300606183,-0.230029772678071,-1.08072531926894,2446,"NR2C2",33,1
"NR2C2",0.00160616838029317,0.165435343170196,0.45505986738723,-0.337635753299076,-1.47627315092062,268,"NR2C2",1,1
"NRF1",0.765234765234765,0.974498746867168,0.0252712808055621,-0.200990303648244,-0.938613183522029,1369,"NR2C2",70,1
"PBX3",0.253253253253253,0.762549656915854,0.0785029047348687,-0.230794895851504,-1.0673175006249,810,"NR2C2",39,1
"PML",0.0929070929070929,0.531635031635032,0.142901149386948,-0.239226475781164,-1.11440991574805,1162,"NR2C2",24,1
"POU5F1",0.0828603859250851,0.531635031635032,0.163180127180689,-0.31357774683697,-1.28973906274426,133,"NR2C2",5,1
"PPARD",0.983277591973244,1,0.0167582341026205,-0.163399904342948,-0.679161987027223,146,"NR2C2",102,1
"PPARG",0.462176165803109,0.909496346181401,0.0509082865515105,-0.226098238655466,-1.00635587750828,350,"NR2C2",52,1
"RAD21",0.286437246963563,0.762549656915854,0.0727141077934447,-0.235725395790261,-1.06787825497782,481,"NR2C2",38,1
"RCOR1",1,1,NA,0.148203245520188,0.879440230754949,516,"NR2C2",84,1
"RELA",0.242811501597444,0.762549656915854,0.0840745577910723,-0.253480261600915,-1.10586199081873,256,"NR2C2",25,1
"REST",0.233490566037736,0.762549656915854,0.0919686140000427,-0.293594478562239,-1.14653051434298,86,"NR2C2",17,1
"REST",0.321827411167513,0.788744699987151,0.0670512579829467,-0.234426997917548,-1.05658751555874,440,"NR2C2",43,1
"RFX5",0.179381443298969,0.692871485943775,0.0995791200495904,-0.251288203888417,-1.12377216865425,373,"NR2C2",20,1
"RUNX1",0.885885885885886,0.974498746867168,0.0165175643261291,-0.190034797597312,-0.878679612896117,808,"NR2C2",85,1
"SALL4",0.744820065430752,0.974498746867168,0.0311335139616949,-0.207224014529009,-0.88297268790085,196,"NR2C2",83,1
"SIN3A",0.83,0.974498746867168,0.0207088406492443,-0.195560211938147,-0.9061617520584,880,"NR2C2",79,1
"SIX5",0.81062124248497,0.974498746867168,0.0222267787552589,-0.195786750079181,-0.901835999786902,702,"NR2C2",80,1
"SMAD4",0.664138678223185,0.954094447512336,0.0363018462359236,-0.216504750612207,-0.923950324800158,198,"NR2C2",73,1
"SMC3",0.273461150353179,0.762549656915854,0.0749278818393739,-0.234564269350422,-1.07065973611292,557,"NR2C2",36,1
"SOX2",0.624742268041237,0.951430274135876,0.0368389606870506,-0.213240779609421,-0.95442839275251,377,"NR2C2",66,1
"SP1",0.165482233502538,0.681786802030457,0.103576326612592,-0.248158707860452,-1.126704090499,503,"NR2C2",18,1
